volt,temp1,temp2,vibration,speed,lubricant,power failure,temp1 failure,temp2 failure,extreme vibration,speed error,lubricant required,days left 0, 0, 21
422, 83.80866313488984, 40.77008702397801, 617, 43, 12, 0, 0, 0, 1, 0, 0, 7
389, 93.31868053430965, 55.7597482338581, 325, 33, 1, 0, 1, 0, 0, 0, 0, 21
374, 89.85882204278859, 45.9994192018636, 326, 29, 12, 1, 0, 0, 0, 0, 0, 10
524, 84.01770251338822, 68.25935285629896, 385, 36, 10, 1, 0, 0, 0, 0, 0, 17
516, 49.46918888797275, 69.49664601373651, 406, 43, 8, 0, 0, 1, 0, 0, 0, 23
389, 94.10115378227518, 69.2164879913093, 643, 38, 6, 0, 0, 0, 1, 0, 0, 8
505, 72.10035478991833, 50.80795471007566, 326, 45, 6, 0, 0, 0, 0, 0, 0, -1
466, 79.36766567094571, 44.80035118674094, 858, 34, 10, 0, 0, 0, 1, 0, 0, 21
522, 64.12828542612795, 68.0580862423092, 801, 49, 8, 0, 0, 0, 1, 0, 0, 17
435, 91.46371037481059, 64.49180326200158, 625, 31, 7, 0, 0, 0, 1, 0, 0, 7
398, 77.89805795097794, 64.60307181584488, 729, 19, 7, 0, 0, 0, 1, 0, 0, 13
499, 77.41794656414262, 65.26161924815837, 695, 36, 5, 0, 0, 0, 1, 0, 0, 11
414, 49.55384733401448, 49.543080212474784, 736, 23, 0, 0, 0, 0, 1, 0, 0, 14
445, 71.84427042084161, 56.694702425389806, 592, 30, 9, 0, 0, 1, 0, 0, 0, 29
497, 67.0855459679952, 35.148258017376754, 895, 21, 10, 0, 0, 0, 0, 1, 0, 22
454, 63.53320477755026, 33.041785571404084, 472, 43, 12, 0, 0, 0, 0, 0, 1, 21
467, 86.8712199147401, 47.25613019415257, 583, 20, 7, 0, 0, 0, 0, 1, 0, 21
479, 42.790021605726636, 38.6513643747205, 735, 30, 6, 0, 0, 0, 1, 0, 0, 13
451, 44.14384035955488, 35.057214672250396, 759, 39, 12, 0, 0, 0, 1, 0, 0, 15
463, 58.02977483922224, 39.02762103564706, 595, 29, 12, 0, 0, 0, 0, 0, 1, 21
415, 90.64929913244698, 36.513327790265244, 787, 27, 2, 0, 0, 0, 1, 0, 0, 16
405, 41.427125096446815, 32.84872025309659, 507, 22, 0, 0, 0, 0, 0, 1, 0, 24
435, 52.05670707492517, 60.17627408540743, 625, 23, 9, 0, 0, 0, 1, 0, 0, 7
428, 91.74724926757636, 52.50466286770627, 836, 26, 4, 0, 0, 0, 1, 0, 0, 19
445, 81.8876189285372, 55.1992805486412, 545, 45, 6, 0, 1, 0, 0, 0, 0, 26
503, 74.50988383534354, 53.122223432995305, 877, 29, 10, 0, 0, 0, 1, 0, 0, 22
480, 86.15011011921767, 48.09832461951892, 508, 45, 11, 0, 0, 0, 0, 0, 1, 22
491, 91.01758775526537, 56.64870555531139, 699, 53, 1, 0, 0, 0, 1, 0, 0, 11
472, 40.74216461791497, 57.281841808140584, 842, 32, 13, 0, 0, 0, 1, 0, 0, 20
483, 93.48954201854663, 58.26509207866114, 757, 19, 4, 0, 0, 0, 1, 0, 0, 15
485, 43.863531244989446, 66.74768740910163, 793, 48, 12, 0, 0, 0, 1, 0, 0, 17
514, 92.21648544879864, 47.45481285176342, 853, 22, 9, 0, 0, 0, 1, 0, 0, 20
459, 69.4261568198306, 52.338437694434816, 849, 22, 0, 0, 0, 0, 1, 0, 0, 20
519, 90.9117667132489, 54.64977122989296, 674, 39, 9, 0, 0, 0, 1, 0, 0, 10
469, 63.25518765920799, 49.31017035204057, 739, 24, 6, 0, 0, 0, 1, 0, 0, 14
461, 53.56990023008716, 56.28860531487139, 388, 44, 3, 0, 0, 1, 0, 0, 0, 29
417, 68.94676501429005, 59.42226580533581, 770, 48, 14, 0, 0, 0, 1, 0, 0, 15
473, 42.896580092218855, 49.73369905465072, 750, 27, 0, 0, 0, 0, 1, 0, 0, 14
470, 54.84273401722817, 68.62302138346104, 322, 58, 2, 0, 0, 1, 0, 0, 0, 23
523, 46.7286945780003, 36.34272040774761, 543, 37, 5, 1, 0, 0, 0, 0, 0, 18
505, 91.24047434711177, 40.45292402289242, 623, 38, 6, 0, 0, 0, 1, 0, 0, 7
495, 59.7557779518431, 48.19266271659167, 738, 19, 11, 0, 0, 0, 1, 0, 0, 14
442, 74.83344556587207, 61.10204162865972, 345, 27, 3, 0, 0, 1, 0, 0, 0, 27
526, 75.19997921170409, 60.51079823181338, 349, 28, 3, 1, 0, 0, 0, 0, 0, 15
509, 51.77860493429282, 57.55693400253524, 354, 59, 9, 0, 0, 0, 0, 1, 0, 24
432, 88.60865643365977, 69.21273703459539, 570, 26, 1, 0, 1, 0, 0, 0, 0, 23
375, 48.495191785672446, 65.32908827744146, 484, 35, 13, 1, 0, 0, 0, 0, 0, 11
455, 65.27696565401455, 44.401353180312455, 340, 34, 14, 0, 0, 0, 0, 0, 1, 19
419, 67.6221795546554, 65.22051796614755, 340, 45, 9, 0, 0, 1, 0, 0, 0, 25
501, 46.485515711305446, 51.602244575542166, 877, 20, 4, 0, 0, 0, 0, 1, 0, 21
431, 90.70067609630955, 41.5556258624634, 632, 48, 12, 0, 0, 0, 1, 0, 0, 8
434, 51.19917734969659, 59.130785927399046, 492, 26, 8, 0, 0, 1, 0, 0, 0, 28
518, 92.36408788426519, 40.69913279766733, 863, 44, 14, 0, 0, 0, 0, 0, 1, 19
385, 62.53354622657422, 65.4971140758991, 845, 32, 10, 0, 0, 0, 1, 0, 0, 20
372, 67.97235541554768, 37.64492145857525, 693, 47, 4, 1, 0, 0, 0, 0, 0, 8
384, 82.46030858690679, 36.23065910408926, 780, 47, 8, 0, 0, 0, 1, 0, 0, 16
428, 43.43052990291682, 36.29589241148031, 644, 56, 5, 0, 0, 0, 1, 0, 0, 8
393, 61.45357961812846, 34.5885718379665, 839, 48, 10, 0, 0, 0, 1, 0, 0, 19
498, 82.12930074503369, 32.461286171983346, 557, 35, 7, 0, 1, 0, 0, 0, 0, 26
445, 69.802754843059, 69.88271443494017, 562, 44, 0, 0, 0, 1, 0, 0, 0, 23
451, 42.51149433267383, 64.7447244588922, 497, 29, 13, 0, 0, 0, 0, 0, 1, 20
463, 80.57511321982878, 53.56615516849362, 432, 44, 12, 0, 0, 0, 0, 0, 1, 21
396, 65.62483481714352, 49.160139266356296, 300, 55, 14, 0, 0, 0, 0, 0, 1, 19
386, 75.29608121427347, 38.87312145855084, 344, 21, 3, 1, 0, 0, 0, 0, 0, 22
493, 78.64766311835236, 59.06953523229302, 765, 40, 9, 0, 0, 0, 1, 0, 0, 15
412, 56.956772128007245, 46.13142630189445, 484, 52, 11, 0, 0, 0, 0, 0, 1, 22
394, 72.05173111675845, 68.70311219255166, 845, 23, 2, 0, 0, 0, 1, 0, 0, 20
411, 71.24265734015918, 57.018685490777855, 842, 38, 11, 0, 0, 0, 1, 0, 0, 20
459, 77.70593774308068, 41.43306931774581, 786, 40, 0, 0, 0, 0, 1, 0, 0, 16
471, 93.5869094609242, 63.42087992038195, 505, 57, 3, 0, 1, 0, 0, 0, 0, 20
461, 47.264829870986176, 52.195423129201366, 731, 27, 5, 0, 0, 0, 1, 0, 0, 13
515, 46.66398320916649, 55.16070319577692, 588, 50, 8, 1, 0, 0, 0, 0, 0, 26
405, 75.1659400249095, 69.06649206218944, 404, 56, 1, 0, 0, 1, 0, 0, 0, 23
516, 93.64213502324787, 31.330039558766934, 469, 44, 11, 0, 1, 0, 0, 0, 0, 20
493, 71.55770343135494, 48.387997749120046, 448, 28, 6, 0, 0, 0, 0, 0, 0, -1
523, 91.03307571197212, 37.86211317863733, 877, 50, 4, 1, 0, 0, 0, 0, 0, 18
411, 86.17344730341264, 40.5027776461214, 482, 53, 4, 0, 1, 0, 0, 0, 0, 24
520, 57.47383420024279, 65.2687358895949, 340, 34, 0, 1, 0, 0, 0, 0, 0, 21
394, 55.44157654400945, 69.78419820958729, 527, 20, 10, 0, 0, 0, 0, 1, 0, 21
451, 89.34383266395857, 57.208205065799525, 730, 38, 5, 0, 0, 0, 1, 0, 0, 13
515, 75.87861732998431, 52.52809931411753, 396, 33, 14, 0, 0, 0, 0, 0, 1, 19
384, 49.241525743114885, 30.647049393919016, 637, 44, 7, 0, 0, 0, 1, 0, 0, 8
475, 60.598667289789866, 60.07342567436117, 518, 56, 4, 0, 0, 1, 0, 0, 0, 27
503, 83.28207090152557, 31.403865559436916, 590, 31, 8, 0, 1, 0, 0, 0, 0, 26
526, 51.451980358706784, 65.11343407415538, 886, 45, 4, 1, 0, 0, 0, 0, 0, 15
453, 51.848659281196035, 48.325063693513684, 336, 31, 7, 0, 0, 0, 0, 0, 0, -1
432, 76.97555126814802, 58.74350266233929, 660, 47, 12, 0, 0, 0, 1, 0, 0, 9
428, 91.03058082958677, 41.011700609941414, 384, 40, 6, 0, 1, 0, 0, 0, 0, 22
428, 67.1441621575731, 53.03167871124003, 379, 31, 4, 0, 0, 0, 0, 0, 0, -1
414, 51.00504120312392, 59.728508295485476, 634, 27, 14, 0, 0, 0, 1, 0, 0, 8
451, 65.19689118983023, 49.54060730898673, 399, 53, 3, 0, 0, 0, 0, 0, 0, -1
435, 65.29196479754872, 54.747001888610015, 469, 27, 9, 0, 0, 0, 0, 0, 0, -1
470, 85.4703585147742, 45.92568340244086, 686, 38, 11, 0, 0, 0, 1, 0, 0, 11
473, 67.75719083995264, 33.16766420836454, 411, 59, 13, 0, 0, 0, 0, 0, 1, 20
463, 92.38306981553046, 69.0424026493522, 722, 21, 8, 0, 0, 0, 1, 0, 0, 13
435, 73.43274945023947, 47.401571323168284, 628, 30, 12, 0, 0, 0, 1, 0, 0, 7
508, 71.37459125924843, 31.65939821980126, 672, 50, 2, 0, 0, 0, 1, 0, 0, 10
452, 51.45566635127162, 33.94028104076463, 507, 23, 2, 0, 0, 0, 0, 1, 0, 25
380, 91.71372689558683, 46.620967007037244, 645, 41, 9, 0, 0, 0, 1, 0, 0, 8
454, 62.897688396274745, 59.91691995827037, 764, 53, 13, 0, 0, 0, 1, 0, 0, 15
409, 42.70676680338241, 58.75916916189122, 522, 41, 6, 0, 0, 1, 0, 0, 0, 28
372, 49.88791265877948, 62.237953847693475, 815, 31, 3, 1, 0, 0, 0, 0, 0, 8
505, 41.52737935878275, 41.358033586878726, 475, 44, 13, 0, 0, 0, 0, 0, 1, 20
387, 45.684329238070944, 52.408290397185986, 650, 24, 12, 0, 0, 0, 1, 0, 0, 9
506, 70.48560846989758, 31.74179190457874, 782, 20, 1, 0, 0, 0, 1, 0, 0, 16
411, 84.57477654110919, 65.7277412431946, 471, 33, 14, 0, 0, 0, 0, 0, 1, 19
512, 66.42221841896828, 37.2420427013144, 643, 40, 11, 0, 0, 0, 1, 0, 0, 8
505, 46.144403431575384, 33.22691309608228, 508, 43, 8, 0, 0, 0, 0, 0, 0, -1
376, 62.52839190937255, 50.525804571896856, 791, 54, 8, 1, 0, 0, 0, 0, 0, 12
440, 80.92538040767505, 40.434324798319494, 795, 26, 12, 0, 0, 0, 1, 0, 0, 17
411, 66.74747855791269, 31.055569216392538, 617, 54, 5, 0, 0, 0, 1, 0, 0, 7
381, 42.99457080000832, 55.901153495638326, 761, 21, 9, 0, 0, 0, 1, 0, 0, 15
482, 41.612815224998016, 63.96597457255014, 834, 36, 3, 0, 0, 0, 1, 0, 0, 19
506, 40.17326088955784, 51.058170302116764, 354, 39, 0, 0, 0, 0, 0, 0, 0, -1
466, 58.707334703408705, 39.918923149580905, 635, 50, 10, 0, 0, 0, 1, 0, 0, 8
472, 48.629088585306455, 39.13975554390179, 886, 56, 3, 0, 0, 0, 1, 0, 0, 22
521, 91.01362184866034, 60.30691533275964, 732, 35, 4, 0, 0, 0, 1, 0, 0, 13
497, 92.98819322038034, 62.95402966279361, 892, 32, 8, 0, 1, 0, 0, 0, 0, 21
380, 62.42149661691578, 47.9005025978464, 817, 43, 4, 1, 0, 0, 0, 0, 0, 16
514, 71.18997213785921, 55.01002131246663, 385, 32, 1, 1, 0, 0, 0, 0, 0, 27
472, 43.43738536590503, 68.98612806805258, 549, 32, 8, 0, 0, 1, 0, 0, 0, 23
426, 91.15344681248598, 30.166119615918717, 751, 47, 1, 0, 0, 0, 1, 0, 0, 14
484, 42.48261832445096, 35.61039473633937, 725, 55, 10, 0, 0, 0, 1, 0, 0, 13
401, 86.87570488926258, 33.19487362123977, 394, 53, 1, 0, 1, 0, 0, 0, 0, 24
406, 60.30539249534273, 56.895325587933215, 448, 21, 8, 0, 0, 0, 0, 1, 0, 22
386, 54.293008230482435, 65.19664283174392, 571, 58, 3, 1, 0, 0, 0, 0, 0, 22
449, 86.28518457057373, 60.4153356219544, 836, 27, 7, 0, 0, 0, 1, 0, 0, 19
394, 69.21828056097549, 57.491225440834825, 540, 32, 11, 0, 0, 0, 0, 0, 1, 22
415, 72.26800974622196, 61.56510275152604, 316, 46, 4, 0, 0, 1, 0, 0, 0, 27
457, 88.77284280843404, 65.72371803345993, 867, 48, 9, 0, 0, 0, 1, 0, 0, 21
474, 90.58779235441739, 57.56408801593324, 452, 56, 6, 0, 1, 0, 0, 0, 0, 22
390, 73.81263688068529, 44.18517375709478, 773, 37, 11, 0, 0, 0, 1, 0, 0, 16
466, 49.998618584175354, 63.25530342626686, 782, 35, 4, 0, 0, 0, 1, 0, 0, 16
518, 64.86868060608367, 32.45926472013896, 817, 28, 0, 0, 0, 0, 1, 0, 0, 18
429, 80.70151240071947, 47.17821006093485, 766, 43, 3, 0, 0, 0, 1, 0, 0, 15
516, 45.58249412130921, 66.95167212057882, 859, 57, 7, 0, 0, 0, 1, 0, 0, 21
371, 93.00210142380209, 69.64999856926774, 869, 40, 9, 1, 0, 0, 0, 0, 0, 7
528, 86.93926025319163, 45.226221142421636, 483, 56, 14, 1, 0, 0, 0, 0, 0, 13
375, 71.98249978661264, 69.50251390110984, 826, 23, 5, 1, 0, 0, 0, 0, 0, 11
415, 59.40739559197456, 41.62411088663847, 874, 30, 11, 0, 0, 0, 1, 0, 0, 21
430, 89.94359124236621, 35.83382440866299, 820, 22, 10, 0, 0, 0, 1, 0, 0, 18
445, 49.898068219795654, 35.29622738164313, 721, 57, 12, 0, 0, 0, 1, 0, 0, 13
528, 65.5905571048477, 67.16415735728314, 325, 21, 7, 1, 0, 0, 0, 0, 0, 13
385, 90.22968891380852, 44.64749255708837, 322, 23, 2, 1, 0, 0, 0, 0, 0, 21
408, 74.9596366029007, 37.52987056853503, 527, 56, 1, 0, 0, 0, 0, 1, 0, 27
482, 79.23224023061564, 55.86751215538179, 616, 25, 5, 0, 0, 0, 1, 0, 0, 7
393, 89.26136218736747, 48.85467345135672, 530, 55, 13, 0, 0, 0, 0, 0, 1, 20
455, 87.42728930118746, 63.77239659040877, 589, 24, 9, 0, 1, 0, 0, 0, 0, 24
407, 94.47487776701061, 45.41019679198638, 751, 26, 13, 0, 0, 0, 1, 0, 0, 14
506, 72.59821817333042, 57.10821250301201, 702, 49, 10, 0, 0, 0, 1, 0, 0, 12
461, 46.44408186148275, 39.99371816913687, 413, 24, 4, 0, 0, 0, 0, 1, 0, 26
513, 75.88117851933055, 35.836523539160574, 820, 27, 0, 0, 0, 0, 1, 0, 0, 18
524, 49.11768476124714, 67.97362411298565, 480, 23, 5, 1, 0, 0, 0, 0, 0, 17
477, 85.58250907449681, 48.45909699575651, 533, 33, 3, 0, 1, 0, 0, 0, 0, 25
377, 64.39007298790531, 53.00669700527675, 688, 58, 14, 0, 0, 0, 1, 0, 0, 11
514, 54.98406502311503, 62.24538833844517, 714, 52, 5, 0, 0, 0, 1, 0, 0, 12
528, 62.4426593486733, 37.670065100775, 442, 23, 11, 1, 0, 0, 0, 0, 0, 13
503, 76.85272364957315, 58.759926674962934, 829, 49, 1, 0, 0, 0, 1, 0, 0, 19
415, 57.36176980917397, 60.54437076189356, 775, 58, 5, 0, 0, 0, 1, 0, 0, 16
470, 71.7527943456571, 60.50855799327266, 832, 33, 12, 0, 0, 0, 1, 0, 0, 19
467, 76.6629558036517, 32.430931691038715, 452, 41, 7, 0, 1, 0, 0, 0, 0, 29
382, 79.2347312610911, 35.33876739107277, 364, 49, 10, 1, 0, 0, 0, 0, 0, 18
519, 42.74659422565669, 54.20544850798166, 558, 45, 2, 1, 0, 0, 0, 0, 0, 22
480, 74.34334540864606, 55.482977405263554, 849, 32, 8, 0, 0, 0, 1, 0, 0, 20
482, 62.381790186627356, 34.06872483935697, 537, 57, 11, 0, 0, 0, 0, 0, 1, 22
464, 63.75670747416048, 68.52971400760514, 486, 41, 4, 0, 0, 1, 0, 0, 0, 23
389, 86.99218041704324, 57.590800466581896, 586, 25, 3, 0, 1, 0, 0, 0, 0, 24
457, 41.4956718757593, 45.58019673726971, 580, 43, 10, 0, 0, 0, 0, 0, 0, -1
397, 91.84048980779166, 64.75443888173965, 396, 25, 0, 0, 1, 0, 0, 0, 0, 21
370, 81.93400720388254, 69.84427758217232, 820, 58, 14, 1, 0, 0, 0, 0, 0, 6
406, 49.416009201348125, 59.00771304647816, 677, 58, 2, 0, 0, 0, 1, 0, 0, 10
387, 61.40430370496402, 35.1461240917986, 865, 19, 11, 0, 0, 0, 0, 1, 0, 20
441, 89.58333728892298, 52.59791984908438, 627, 44, 10, 0, 0, 0, 1, 0, 0, 7
525, 64.74062816259173, 30.527211522885253, 471, 19, 5, 1, 0, 0, 0, 0, 0, 16
506, 66.3117089581196, 37.95423105702432, 501, 35, 5, 0, 0, 0, 0, 0, 0, -1
485, 50.78486694098992, 42.72428896527021, 860, 54, 13, 0, 0, 0, 0, 0, 1, 20
417, 78.557917903862, 34.34125766666628, 494, 46, 13, 0, 0, 0, 0, 0, 1, 20
472, 89.42161855835286, 41.215382500234625, 416, 23, 10, 0, 1, 0, 0, 0, 0, 23
382, 65.48670263141513, 54.225942754378195, 571, 25, 0, 1, 0, 0, 0, 0, 0, 18
468, 84.01757905269497, 54.318555996794075, 472, 19, 8, 0, 0, 0, 0, 1, 0, 20
419, 78.86647215997064, 51.07037028017787, 364, 44, 14, 0, 0, 0, 0, 0, 1, 19
451, 75.86182451024094, 31.49673996425653, 623, 50, 14, 0, 0, 0, 1, 0, 0, 7
470, 66.37826615006826, 56.36750541020835, 450, 55, 14, 0, 0, 0, 0, 0, 1, 19
412, 82.65897024182927, 46.362330271470164, 566, 52, 6, 0, 1, 0, 0, 0, 0, 26
415, 60.664380503761826, 30.025734123330356, 746, 44, 6, 0, 0, 0, 1, 0, 0, 14
461, 67.46038485834654, 33.453658565858554, 538, 36, 9, 0, 0, 0, 0, 0, 0, -1
507, 76.53771625193936, 34.41951053996814, 305, 54, 7, 0, 1, 0, 0, 0, 0, 29
454, 68.0490003735275, 51.22486224694203, 575, 44, 0, 0, 0, 0, 0, 0, 0, -1
404, 75.21861501790777, 66.08051214751762, 586, 30, 5, 0, 0, 1, 0, 0, 0, 24
412, 64.29269260211865, 34.72935220224902, 892, 53, 0, 0, 0, 0, 1, 0, 0, 22
371, 53.283068585334306, 44.302624476065304, 650, 20, 5, 1, 0, 0, 0, 0, 0, 7
382, 91.78409470930856, 35.96943564672987, 437, 30, 1, 1, 0, 0, 0, 0, 0, 18
490, 72.50923481086662, 37.100029120113504, 526, 20, 11, 0, 0, 0, 0, 1, 0, 21
508, 78.98941457442224, 50.45165723914074, 384, 37, 8, 0, 1, 0, 0, 0, 0, 28
419, 68.32894871141349, 32.01807695931762, 602, 44, 10, 0, 0, 0, 1, 0, 0, 6
376, 60.96937511058027, 48.934394154802376, 818, 32, 3, 1, 0, 0, 0, 0, 0, 12
527, 59.54643320572802, 39.6799228563976, 530, 31, 5, 1, 0, 0, 0, 0, 0, 14
455, 76.16144692444433, 69.6496487436521, 327, 59, 4, 0, 0, 1, 0, 0, 0, 23
473, 92.42790364946872, 62.06991255259007, 444, 42, 1, 0, 1, 0, 0, 0, 0, 21
400, 73.66400834801155, 45.75577189579392, 401, 31, 8, 0, 0, 0, 0, 0, 0, -1
370, 54.38046014041253, 50.0828655562178, 858, 40, 8, 1, 0, 0, 0, 0, 0, 6
399, 81.42987616615615, 33.53436461948528, 532, 45, 9, 0, 1, 0, 0, 0, 0, 27
382, 82.41176026808427, 57.02024472913666, 547, 27, 14, 1, 0, 0, 0, 0, 0, 18
413, 70.70644933454184, 66.71286746618692, 715, 40, 14, 0, 0, 0, 1, 0, 0, 12
453, 92.18121403368988, 36.03545194867578, 355, 36, 10, 0, 1, 0, 0, 0, 0, 21
510, 74.31361604859195, 56.81603958612841, 529, 24, 6, 0, 0, 0, 0, 1, 0, 26
417, 91.16498977325699, 54.239150832856154, 552, 53, 5, 0, 1, 0, 0, 0, 0, 22
444, 69.3742464288498, 58.9981705080641, 604, 59, 8, 0, 0, 0, 1, 0, 0, 6
372, 49.61300713246586, 57.74900772412261, 744, 19, 0, 1, 0, 0, 0, 0, 0, 8
496, 64.0538520518095, 60.6185884583273, 741, 21, 14, 0, 0, 0, 1, 0, 0, 14
462, 49.742784294890896, 39.47703466372373, 866, 38, 14, 0, 0, 0, 0, 0, 1, 19
496, 94.86140088773851, 37.1843816953169, 746, 41, 2, 0, 0, 0, 1, 0, 0, 14
399, 77.55218419548481, 36.318342982005426, 831, 24, 0, 0, 0, 0, 1, 0, 0, 19
508, 47.81672783527634, 64.08527625624234, 355, 35, 5, 0, 0, 1, 0, 0, 0, 25
518, 41.24089692773241, 69.73013376328356, 489, 40, 14, 0, 0, 0, 0, 0, 1, 19
412, 85.53853543018568, 38.433617013549295, 431, 51, 1, 0, 1, 0, 0, 0, 0, 25
466, 63.35811509386237, 60.18711531345281, 759, 42, 13, 0, 0, 0, 1, 0, 0, 15
370, 53.250537541018744, 48.581098756587394, 383, 57, 2, 1, 0, 0, 0, 0, 0, 6
506, 77.47306279439664, 48.57974816499359, 573, 51, 6, 0, 1, 0, 0, 0, 0, 29
517, 80.81338483310351, 51.263727202762276, 342, 36, 0, 1, 0, 0, 0, 0, 0, 24
455, 49.84370108136278, 38.04333429912047, 626, 31, 12, 0, 0, 0, 1, 0, 0, 7
424, 92.46065844472915, 64.44471196719299, 371, 37, 13, 0, 0, 0, 0, 0, 1, 20
379, 48.91777405275463, 48.1099860201175, 857, 47, 9, 1, 0, 0, 0, 0, 0, 15
456, 62.03473630699108, 55.8566846764847, 771, 53, 14, 0, 0, 0, 1, 0, 0, 16
464, 57.77313231542133, 49.256379260431686, 430, 38, 11, 0, 0, 0, 0, 0, 1, 22
406, 43.78616034652822, 34.126397898965216, 801, 29, 2, 0, 0, 0, 1, 0, 0, 17
488, 61.54242660151396, 49.45163342242254, 446, 27, 4, 0, 0, 0, 0, 0, 0, -1
431, 82.78870739576492, 34.05242129645126, 495, 33, 14, 0, 0, 0, 0, 0, 1, 19
441, 73.20651314617542, 42.48570552443014, 586, 30, 0, 0, 0, 0, 0, 0, 0, -1
517, 45.88869456902526, 41.7605456837173, 473, 58, 13, 0, 0, 0, 0, 0, 1, 20
437, 66.81050809743087, 43.877262828932984, 842, 32, 10, 0, 0, 0, 1, 0, 0, 20
525, 83.6636948848487, 55.74590554789916, 434, 49, 5, 1, 0, 0, 0, 0, 0, 16
406, 91.80410766112297, 50.06993893750929, 646, 50, 11, 0, 0, 0, 1, 0, 0, 8
517, 66.28645829773309, 48.48137544526198, 725, 28, 11, 0, 0, 0, 1, 0, 0, 13
458, 84.84109661485645, 59.38315565822023, 533, 32, 13, 0, 0, 0, 0, 0, 1, 20
407, 44.01434097200066, 61.71377761417256, 790, 59, 14, 0, 0, 0, 1, 0, 0, 17
504, 72.63959508747828, 62.48096108484252, 838, 43, 5, 0, 0, 0, 1, 0, 0, 19
386, 43.04457759639973, 65.09116455345202, 600, 27, 10, 1, 0, 0, 0, 0, 0, 22
420, 59.918458091945595, 34.44753312864354, 573, 39, 13, 0, 0, 0, 0, 0, 1, 20
474, 60.844020736635585, 40.56498671465431, 337, 57, 11, 0, 0, 0, 0, 0, 1, 22
371, 88.38328267953659, 34.153597375424496, 308, 53, 10, 1, 0, 0, 0, 0, 0, 7
488, 79.64153399761683, 55.94546181163067, 422, 19, 9, 0, 0, 0, 0, 1, 0, 20
481, 54.6952839831542, 62.87532937761426, 468, 46, 4, 0, 0, 1, 0, 0, 0, 26
488, 49.31159462195764, 41.93808208832119, 524, 55, 13, 0, 0, 0, 0, 0, 1, 20
